id,AssessTot,BldgArea,LotFront,YearBuilt,CommFAR,MedIncome,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
7228,16897050,177431,200.17,1910,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7239,2625300,14700,50,1900,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7240,1811250,15926,50,1919,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7244,1348200,17780,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7259,666939,6736,40.08,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7262,291848,5085,21.83,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7265,202724,5040,21.83,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7277,362009,4183,20,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7279,471476,7816,40,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7285,116121,3328,22.75,1899,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7293,100960,2940,21,1899,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7296,14935500,118467,157.67,1940,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7301,3442500,18024,45,1903,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7302,776250,10012,30,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7311,3185100,16205,70,1900,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7313,1298700,1500,68,1966,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,GV & Soho,9
7322,135543,3480,25,1900,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7328,245952,7200,25,1899,0,113973,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
7329,4392900,37968,100,1869,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7330,10907100,64260,75,2009,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7338,1121400,12000,32.42,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7339,972000,14227,45,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7340,2465550,36850,8.08,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7341,466200,8375,41.83,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7343,299819,3160,19.75,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7344,163497,3000,19.75,1800,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7346,202046,6100,20,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7347,369908,5310,20.1,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7353,860850,6954,50.33,1910,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7360,213196,6550,29.58,1899,0,113973,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
7361,1113372,13762,43.67,1896,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7362,833593,6000,28.92,1900,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7363,936900,12750,68.08,1900,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7369,6579000,55065,53.25,1900,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7375,957150,14925,115,1913,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7384,224225,3741,20,1900,6,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7387,117720,2700,20,1902,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7393,4194000,29600,65,1910,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7399,1543500,8035,81.75,1920,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
7404,4431596,38147,50,1904,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7405,2907449,19331,44,1900,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7406,5046300,47345,76,1900,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7416,3442950,37380,29,1903,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7418,288641,13000,26,1900,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7419,257268,8744,25.5,1900,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7420,707271,18170,25,1900,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7421,758953,16660,26,1900,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7436,1378800,22448,35.17,1909,6,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7441,270299,6476,26.75,1905,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7442,352056,7363,26.75,1915,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7443,619292,14290,25.75,1920,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7445,4854150,32227,100.49,2014,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7446,1822950,12670,25,1910,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7449,874350,4187,24.5,1900,6,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
7461,1570500,18450,27,1900,5,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
7464,855900,9180,27.08,1899,5,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,L. East Side,5
7465,2230210,67160,79,1900,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,L. East Side,5
7466,3618000,31756,50.67,1902,5,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L. East Side,3
7469,1324800,10070,25.33,1910,5,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L. East Side,4
7479,445500,13308,44.42,1920,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GV & Soho,8
7483,21982948,156849,45.25,1912,5,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7487,34515000,307312,200,1980,6,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7488,18687150,159987,75.33,1912,6,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
7494,36873900,1485916,606,1959,2,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7495,5864400,31040,215,1960,2,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
7498,37767065,305900,245.58,1990,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7499,29422800,470400,209,1973,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7502,12692250,119170,105,1975,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7508,2393100,18360,50,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7513,1304550,10818,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7516,796950,6498,21.83,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7521,263761,7775,25,1899,0,100859,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GV & Soho,1
7526,3758850,26892,57.17,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7527,3969315,29247,50,1982,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7530,50055300,232930,210,2000,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7534,1034100,9780,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7536,1222650,9780,25,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7538,278896,4163,20.33,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7539,2154150,9807,50,1935,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7543,1115100,7750,25,1910,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7545,242404,6822,25,1901,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7546,1534500,8640,24.08,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7550,6244650,55800,100,1930,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7551,1422450,9000,25,1920,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7554,898200,5000,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
7555,765450,7767,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7557,2864250,12500,25,1910,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7558,511867,5000,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7563,1328850,12408,25,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7569,1361700,9570,25,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7573,10350450,153348,90.67,1987,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7577,2493900,15215,40,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7582,1071000,11310,25,1910,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7586,2416500,18935,50.42,1904,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7588,16557750,202521,200.17,1950,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7589,15750005,122500,96.08,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7590,4324491,41500,83,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7591,1159650,10000,100,1971,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
7592,25088850,141811,200.58,2002,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7593,2364210,66636,200.17,1950,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7599,5523750,54924,53.92,1941,0,113973,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7602,702450,7128,29.58,1920,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
7603,235296,1785,17,1920,0,100859,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
7605,96920,2736,19.28,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
7606,105503,1938,19.58,1899,0,100859,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
7609,764719,9898,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7622,1128600,107,152,1920,0,113973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,GV & Soho,9
7624,756000,3904,25.17,1952,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
7627,1580400,10845,25,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7629,1330200,15880,25,1900,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7637,757350,4780,22,1925,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7639,2573550,16686,32.5,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7640,2512350,16686,32.5,1900,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7641,1791450,20874,47,1929,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
7645,6340050,49757,96.5,2010,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
7647,239949,3173,19.5,1901,0,100859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
7656,8143200,101936,124.67,1885,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7661,4147650,57729,52.08,1894,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7662,10264950,61420,249.08,1900,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,L. East Side,5
7667,12583350,117391,126,1930,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,L. East Side,6
7672,454050,4237,24.25,1900,5,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,L. East Side,8
7674,1073620,19080,21.5,1900,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L. East Side,3
7676,10154700,125000,195,1857,6,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7678,25618050,141946,114.67,2004,6,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,L. East Side,4
7680,15257250,127143,25,1914,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7682,6170400,64326,50,1895,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L. East Side,3
7687,36884700,336645,120.83,1917,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7689,1193850,13990,24,1900,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L. East Side,4
7690,1633950,29485,24.92,1900,5,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,L. East Side,6
7691,38908350,316832,92.08,1910,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7693,280735,17745,27,1900,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,L. East Side,2
7694,682991,16327,54,1900,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L. East Side,4
7695,701555,9565,27,1900,5,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L. East Side,4
7698,14741100,93048,122.75,1930,5,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,L. East Side,6
7699,24165450,147773,133,1909,6,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,L. East Side,3
7704,3888450,38899,112.42,1900,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,L. East Side,3
7705,3351150,40467,79.83,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7706,1419300,17163,34.83,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7707,9647100,69800,90.5,1910,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7708,9577350,125450,100,1930,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7710,1782900,21549,42.33,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7711,7968150,100628,192.5,1900,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7712,3915450,56684,102.83,1920,0,100859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,GV & Soho,5
7714,4188600,54725,49.75,1904,6,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7715,5100300,61582,49.75,1971,6,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7716,8076623,106063,49.25,1910,6,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7717,5688450,85000,93.42,1910,6,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7718,13730400,180000,180.08,1900,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7719,2365200,28641,37.75,1900,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7720,4413600,53482,62.75,1906,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7721,7817850,91402,100.67,1901,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7722,3839400,51044,83.33,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7723,9896850,42264,91.67,1800,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7724,1562850,20550,25,1910,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7725,794250,9800,25,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,L. East Side,5
7727,1962900,19936,25,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7728,3767850,28572,52,1900,6,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7729,24922800,366268,184.33,1901,6,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7732,4921650,55224,118.33,1930,2,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7733,3164850,30575,100.17,1940,2,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,L. East Side,5
7734,2485800,30042,33.5,1900,0,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,L. East Side,8
7741,74697750,3173,950.51,2013,0,109818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Chelsea & Clinton,9
7742,11286023,46077,168.42,1900,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7746,2180700,83277,218.42,1932,0,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7753,679950,12000,50,1930,2,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7755,839250,12628,50,1930,2,98151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7758,1359900,22083,79.58,1920,2,98151,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,L. East Side,8
7761,1356300,18984,50.08,1920,0,109818,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chelsea & Clinton,8
